日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2026-04-01,09:45:00,股票,藏格矿业(000408.XSHE),卖,市价单,-8300股,81.57,-677031,-8300股,-,-55859,758.27,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,瑞芯微(603893.XSHG),卖,市价单,-4000股,153.32,-613280,-4000股,-,-121480,686.87,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,山金国际(000975.XSHE),卖,市价单,-29900股,30.53,-912847,-29900股,-,175214,1022.39,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,宇通客车(600066.XSHG),卖,市价单,-22300股,38.04,-848292,-22300股,-,112838,950.09,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,华域汽车(600741.XSHG),买,市价单,37200股,19.41,722052,37200股,-,0,86.65,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,中国化学(601117.XSHG),买,市价单,80700股,8.96,723072,80700股,-,0,86.77,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,国投资本(600061.XSHG),买,市价单,103400股,6.99,722766,103400股,-,0,86.73,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,沪农商行(601825.XSHG),买,市价单,78300股,9.23,722709,78300股,-,0,86.73,全部成交,2026-04-01 09:45:00
2026-04-01,09:45:00,股票,招商银行(600036.XSHG),买,市价单,18100股,39.69,718389,18100股,-,0,86.21,全部成交,2026-04-01 09:45:00
2026-05-06,09:45:00,股票,华域汽车(600741.XSHG),卖,市价单,-37200股,18.37,-683364,-37200股,-,-38688,765.37,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,中国化学(601117.XSHG),卖,市价单,-80700股,8.48,-684336,-80700股,-,-38736,766.46,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,国投资本(600061.XSHG),卖,市价单,-103400股,6.67,-689678,-103400股,-,-33088,772.44,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,沪农商行(601825.XSHG),卖,市价单,-78300股,8.7,-681210,-78300股,-,-41499,762.96,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,招商银行(600036.XSHG),卖,市价单,-18100股,37.97,-687257,-18100股,-,-31132,769.73,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,云铝股份(000807.XSHE),买,市价单,21400股,31.97,684158,21400股,-,0,82.1,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,分众传媒(002027.XSHE),买,市价单,108800股,6.3,685440,108800股,-,0,82.25,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,山金国际(000975.XSHE),买,市价单,26000股,26.35,685100,26000股,-,0,82.21,全部成交,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,兆易创新(603986.XSHG),买,市价单,0股,--,0,1900股,-,0,0,已撤单,2026-05-06 09:45:00
2026-05-06,09:45:00,股票,盐湖股份(000792.XSHE),买,市价单,17600股,38.92,684992,17600股,-,0,82.2,全部成交,2026-05-06 09:45:00
2026-06-01,09:45:00,股票,云铝股份(000807.XSHE),卖,市价单,-21400股,28.55,-610970,-21400股,-,-73188,684.29,全部成交,2026-06-01 09:45:00
2026-06-01,09:45:00,股票,兆易创新(603986.XSHG),买,市价单,1300股,473.58,615654,1300股,-,0,73.88,全部成交,2026-06-01 09:45:00
2026-06-01,09:45:00,股票,瑞芯微(603893.XSHG),买,市价单,3400股,187.6,637840,3400股,-,0,76.54,全部成交,2026-06-01 09:45:00
