date,codes
2021-12-13,"['000059.SZ', '000096.SZ', '000159.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '002207.SZ', '002221.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002778.SZ', '002828.SZ', '002986.SZ', '300135.SZ', '300157.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600856.SH', '600871.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2022-04-01,"['000059.SZ', '000096.SZ', '000159.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '002207.SZ', '002221.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002778.SZ', '002828.SZ', '002986.SZ', '300135.SZ', '300157.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600856.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2022-06-17,"['000059.SZ', '000096.SZ', '000159.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002778.SZ', '002828.SZ', '002986.SZ', '300135.SZ', '300157.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600856.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2022-06-22,"['000059.SZ', '000096.SZ', '000159.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002778.SZ', '002828.SZ', '002986.SZ', '300135.SZ', '300157.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2022-07-29,"['000059.SZ', '000096.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002828.SZ', '002986.SZ', '300135.SZ', '300157.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600506.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603223.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2023-07-04,"['000059.SZ', '000096.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002828.SZ', '002986.SZ', '300135.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600506.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603223.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2024-07-30,"['000059.SZ', '000096.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002377.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002828.SZ', '002986.SZ', '300055.SZ', '300135.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600387.SH', '600506.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603223.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2025-07-11,"['000059.SZ', '000096.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002377.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002828.SZ', '002986.SZ', '300055.SZ', '300135.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600506.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603223.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH']"
2026-05-01,"['000059.SZ', '000096.SZ', '000301.SZ', '000554.SZ', '000637.SZ', '000698.SZ', '000703.SZ', '000819.SZ', '000968.SZ', '000985.SZ', '001316.SZ', '002207.SZ', '002221.SZ', '002377.SZ', '002408.SZ', '002476.SZ', '002493.SZ', '002554.SZ', '002629.SZ', '002828.SZ', '002986.SZ', '300055.SZ', '300135.SZ', '300164.SZ', '300191.SZ', '300839.SZ', '600028.SH', '600256.SH', '600339.SH', '600346.SH', '600506.SH', '600583.SH', '600688.SH', '600759.SH', '600777.SH', '600800.SH', '600871.SH', '600938.SH', '600968.SH', '601233.SH', '601808.SH', '601857.SH', '603223.SH', '603353.SH', '603619.SH', '603727.SH', '603798.SH', '920088.BJ']"
