date,codes
2021-12-13,"['000552.SZ', '000571.SZ', '000611.SZ', '000723.SZ', '000780.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603113.SH']"
2022-01-24,"['000552.SZ', '000571.SZ', '000611.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603113.SH']"
2022-06-28,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603113.SH']"
2022-07-29,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600575.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603071.SH', '603113.SH']"
2023-02-24,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600575.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600925.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603071.SH', '603113.SH']"
2023-03-27,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '001286.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600575.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600925.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603071.SH', '603113.SH']"
2023-05-04,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600532.SH', '600546.SH', '600575.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600925.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603071.SH', '603113.SH']"
2023-06-28,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600546.SH', '600575.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600925.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603071.SH', '603113.SH']"
2024-05-21,"['000552.SZ', '000571.SZ', '000723.SZ', '000937.SZ', '000983.SZ', '002128.SZ', '600121.SH', '600123.SH', '600157.SH', '600188.SH', '600348.SH', '600395.SH', '600397.SH', '600403.SH', '600408.SH', '600508.SH', '600546.SH', '600575.SH', '600725.SH', '600740.SH', '600758.SH', '600792.SH', '600925.SH', '600971.SH', '600985.SH', '600997.SH', '601001.SH', '601011.SH', '601015.SH', '601088.SH', '601101.SH', '601225.SH', '601666.SH', '601699.SH', '601898.SH', '601918.SH', '603071.SH']"
