date,codes
2021-12-13,"['000523.SZ', '000615.SZ', '001206.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '002919.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '600249.SH', '600315.SH', '603059.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2023-03-27,"['000523.SZ', '000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '002919.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '600249.SH', '600315.SH', '603059.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2023-07-14,"['000523.SZ', '000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '002919.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600249.SH', '600315.SH', '603059.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2023-09-15,"['000523.SZ', '000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600249.SH', '600315.SH', '603059.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2023-10-13,"['000523.SZ', '000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600249.SH', '600315.SH', '603059.SH', '603193.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2024-02-02,"['000523.SZ', '000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600223.SH', '600249.SH', '600315.SH', '603059.SH', '603193.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2024-07-30,"['000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002243.SZ', '002511.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600223.SH', '600249.SH', '600315.SH', '603059.SH', '603193.SH', '603238.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2025-08-11,"['000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002511.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600223.SH', '600249.SH', '600315.SH', '603059.SH', '603193.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH']"
2026-05-01,"['000615.SZ', '001206.SZ', '001328.SZ', '002094.SZ', '002511.SZ', '003006.SZ', '300132.SZ', '300658.SZ', '300740.SZ', '300849.SZ', '300856.SZ', '300886.SZ', '300888.SZ', '300896.SZ', '300955.SZ', '300957.SZ', '301009.SZ', '301108.SZ', '301371.SZ', '600223.SH', '600249.SH', '600315.SH', '603059.SH', '603193.SH', '603605.SH', '603630.SH', '603983.SH', '605009.SH', '688363.SH', '920123.BJ', '920982.BJ']"
